"taskID","taskUID","mainStatus","fileName","satCode","procLevel","modisProduct","baseIndex","severityIndicator","burntAreaDataset","referenceYear","preFireRef","preFireType","postFireRef","minFireSize","geeTaskID","geeTaskCode","geeTaskStatus","postProcTaskID","postProcTaskStatus","metadataTaskID","metadataTaskStatus","closingTaskID","closingTaskStatus"
177,"4c2a8a1f-0201-4afe-b8ea-3494b8359815","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2015,3,"moving",21,10,"c19b9605-0f50-440e-bbda-0eb3e7f54d8e",NA,"GEE NOT COMPLETED","6aac6d50-8ed8-451f-af6b-6ddb50dec607","POST NOT COMPLETED","48320fc7-56d2-464c-a9ae-476179a08440","METADATA NOT COMPLETED","5f7ee8f6-8b6a-4732-8123-20a404d9a726","CLOSING NOT COMPLETED"
178,"c3187838-3f3d-4099-86f1-36d39528e623","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2016,3,"moving",21,10,"e94a0e32-31d2-41cd-ac81-38df687739fc",NA,"GEE NOT COMPLETED","4c23686f-ae06-4a94-8e5e-9352fe757ab5","POST NOT COMPLETED","0b069141-44b0-49bb-b76c-7c3349c0f7db","METADATA NOT COMPLETED","1d37fc6b-2482-4b28-a6c3-b93800a6391c","CLOSING NOT COMPLETED"
179,"3f48ffc7-298b-44c3-83af-b9fc80161437","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2016,3,"moving",21,10,"402f4880-9195-4220-b2f9-8e57ac8ff2b3",NA,"GEE NOT COMPLETED","4780c659-8ce1-447c-96a4-378c6961970a","POST NOT COMPLETED","1568eb61-9664-4259-ac1e-fa455b1e6757","METADATA NOT COMPLETED","a20ca985-c440-45f4-a8a5-4fb84205c3d1","CLOSING NOT COMPLETED"
180,"aac451b9-2b72-41b0-900f-0c116bd0ba45","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2016,3,"moving",21,10,"1ace2147-ee0c-459b-b8e8-c7c7691cf825",NA,"GEE NOT COMPLETED","030bd107-9488-400c-a121-96cea9da4622","POST NOT COMPLETED","3b46aeb3-dd19-4857-b518-19da7e86122a","METADATA NOT COMPLETED","e0ba313e-0673-4826-9e66-726974077847","CLOSING NOT COMPLETED"
181,"87d03531-6992-44ff-99bc-599c2041ac14","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2017,3,"moving",21,10,"7ca93a89-4f21-425e-b12b-6fbb9b8d0d13",NA,"GEE NOT COMPLETED","890ae506-fe69-47e2-83bb-c4f756ebe2b6","POST NOT COMPLETED","b694b944-4111-4aa0-a479-69015b20e769","METADATA NOT COMPLETED","09fb7a44-ac85-49f8-9428-1ce56b691bba","CLOSING NOT COMPLETED"
182,"f06118f6-cdba-49aa-b3ea-3c17a31762f4","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2017,3,"moving",21,10,"bba143a7-73a5-43cf-a207-5b5d924d45a5",NA,"GEE NOT COMPLETED","c37505bb-5785-4d73-87d3-d74120d234fc","POST NOT COMPLETED","b6334333-f85e-403f-8625-962313032f60","METADATA NOT COMPLETED","33451d5a-4928-426b-a532-bf88f63aa1ab","CLOSING NOT COMPLETED"
183,"cfde8822-fe7f-4288-9c15-799b8df126bb","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2017,3,"moving",21,10,"0349b4dd-9a9c-44b1-ba89-bf685391d25f",NA,"GEE NOT COMPLETED","ca2f89d1-80e1-41d1-9e07-90e8eb9e6bc6","POST NOT COMPLETED","c0e40c8b-4b0d-4d69-8162-3a6d71892c51","METADATA NOT COMPLETED","2eb03425-12f0-44dd-870d-3b626f9737f9","CLOSING NOT COMPLETED"
184,"694702e7-1b5f-4f3b-90f2-2ec949e26a94","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2018,3,"moving",21,10,"b7a00b00-db55-4389-9e82-2361512a4da0",NA,"GEE NOT COMPLETED","8a652048-353c-4ce5-ac09-7c9b37158299","POST NOT COMPLETED","6309232a-8fc6-4203-9f7f-acec44e00199","METADATA NOT COMPLETED","3f444e2d-388b-4477-b161-23df12db9583","CLOSING NOT COMPLETED"
185,"558d1d2a-16c0-401a-9462-feba5231877e","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2018,3,"moving",21,10,"9f7075bb-0309-4a67-93be-794281623d09",NA,"GEE NOT COMPLETED","30efbabf-2cf7-47a8-adc1-ef5aab67d32a","POST NOT COMPLETED","482a9630-3a4e-41dc-927c-78a4b6f95f55","METADATA NOT COMPLETED","292e2b36-1c11-4c10-90ca-bacee7a9549b","CLOSING NOT COMPLETED"
186,"45f53ebc-52de-411b-b682-5f406c128c21","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2018,3,"moving",21,10,"75faea24-acc6-45f3-b555-46d86aa704b7",NA,"GEE NOT COMPLETED","df809f9f-7e3c-422c-aad9-e7d5fd0c5240","POST NOT COMPLETED","57bb3caa-630b-42f9-ab9a-fbb20ead1fd1","METADATA NOT COMPLETED","dc6494f4-8d91-4997-b9b3-49bb2032aa70","CLOSING NOT COMPLETED"
187,"e0ac8cef-a486-4c12-9723-7b34a14059b4","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2019,3,"moving",21,10,"2e0ec115-50c6-4b3e-b4a1-ed4e5674dbd3",NA,"GEE NOT COMPLETED","c15cafb8-15c7-427a-991a-3672e720132a","POST NOT COMPLETED","5a0530d2-4052-4c9f-aa5c-0bc0d6e5a5c6","METADATA NOT COMPLETED","e061612b-9942-4a3e-9395-7aed5b3ef9db","CLOSING NOT COMPLETED"
188,"631664d4-32c0-41e4-8084-6187e3dcb43f","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2019,3,"moving",21,10,"e4d4e30f-d0c6-4437-bf86-975bf65117de",NA,"GEE NOT COMPLETED","a20e4473-b6c0-4739-bb2c-76e9ac863f7c","POST NOT COMPLETED","d6071f7e-6879-4133-b711-47fd92185564","METADATA NOT COMPLETED","9d8ff2dd-ed85-4a56-9637-d4e20d029ba9","CLOSING NOT COMPLETED"
189,"08b0d391-926a-4cd3-8480-3212e894c0d3","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2019,3,"moving",21,10,"8fb69f8c-b237-4ddd-8906-5dcb7aaf6c8b",NA,"GEE NOT COMPLETED","6a021c21-8d89-4c7a-b54a-713d319881e4","POST NOT COMPLETED","9799ecec-1a79-4f96-bd72-c9923dab6d9f","METADATA NOT COMPLETED","540989b6-d3cd-4b98-bc63-2c69811f1a7c","CLOSING NOT COMPLETED"
190,"27fc5acf-9afd-48ec-819e-06b7c71d04ae","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2020,3,"moving",21,10,"4ad9fdc8-b159-4781-bf28-776c60de42a6",NA,"GEE NOT COMPLETED","c379ddd7-b609-4778-8a3c-2967e78bd1a1","POST NOT COMPLETED","00eae8b3-9972-475a-84a1-2e11d7c165a3","METADATA NOT COMPLETED","5105ffc2-5cac-4d0d-a9d5-b64c293fa9a1","CLOSING NOT COMPLETED"
191,"e188e6d8-6a18-4b83-9b60-9ec30d752a81","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2020,3,"moving",21,10,"d05f605d-bb1e-42c0-bf44-aa722cc77adf",NA,"GEE NOT COMPLETED","c59d88fe-7637-4cda-a669-51bcfe6294b8","POST NOT COMPLETED","16189da6-2113-4708-9aa9-b7b0693a99e4","METADATA NOT COMPLETED","ee9265fa-a100-48fc-88a8-af03b9fe8372","CLOSING NOT COMPLETED"
192,"71658439-0d72-4f9c-b1ae-21b4c9b5b9e1","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2020,3,"moving",21,10,"116ca537-2244-4269-ab47-b51915b8707d",NA,"GEE NOT COMPLETED","9b24e543-d3b1-4cf9-a3d7-15f81c461536","POST NOT COMPLETED","a3f0e833-b232-488e-a186-38910f5a5bc1","METADATA NOT COMPLETED","6de76046-1251-4928-996a-cd4fddb7bb3e","CLOSING NOT COMPLETED"
193,"c8705de1-fa33-452d-bdd0-ce0925e42361","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2021,3,"moving",21,10,"ce5537b4-0d03-4a1a-8a7a-4dc29d14eb48",NA,"GEE NOT COMPLETED","0083b1bd-f26e-4da9-b56c-f8dd2aa793c2","POST NOT COMPLETED","98ca9b5f-404c-49b1-aa33-e75742dfe509","METADATA NOT COMPLETED","fa179045-1227-4fed-930e-145c7cac66a0","CLOSING NOT COMPLETED"
194,"d9aafe1e-cdcc-4227-9d45-d333791e0b33","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2021,3,"moving",21,10,"2c4be81b-f487-4f7e-87b6-c6cb406a31c7",NA,"GEE NOT COMPLETED","26f5b10b-f33c-416e-a3d4-64e5e9976b72","POST NOT COMPLETED","37e4d979-7eae-4600-90ca-9ab56ed45934","METADATA NOT COMPLETED","00ac3cfc-ef7b-44a3-9dfa-795c70a748fd","CLOSING NOT COMPLETED"
195,"1c8a56f5-a020-4f60-9661-9411fae3ca4c","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2021,3,"moving",21,10,"90938161-5fb6-45ed-b1d5-d163584af520",NA,"GEE NOT COMPLETED","19380bc7-7b51-4dc3-b6a1-48325ff72459","POST NOT COMPLETED","0df38db3-33aa-4868-84a5-fdfbb0252a25","METADATA NOT COMPLETED","5848ead9-a758-4564-8249-205b7207ad59","CLOSING NOT COMPLETED"
196,"0f34e6a4-f4d2-4dbb-b8c1-ee95f52a3c14","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2022,3,"moving",21,10,"0a14bcc0-cb6b-4691-96d8-2587d54fccb0",NA,"GEE NOT COMPLETED","a6dde975-e1cc-401a-8df6-07367283f63e","POST NOT COMPLETED","93277d26-9a3d-4a2b-9c1b-ade4d41dab1d","METADATA NOT COMPLETED","4f626373-0504-4541-be6c-511644763c2f","CLOSING NOT COMPLETED"
197,"ac116b15-1aad-493f-9739-2d65f74af944","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2022,3,"moving",21,10,"455b8bc4-ea33-467b-bd81-a489158f6908",NA,"GEE NOT COMPLETED","5e1b498a-1c02-4dff-a58a-aff93756abbb","POST NOT COMPLETED","f47337cb-62fe-417e-9a65-33e2134b7ee6","METADATA NOT COMPLETED","6d0285ae-698f-46fb-bd4d-2cdb7ff12a9b","CLOSING NOT COMPLETED"
198,"accd405f-c215-4a13-8e0a-0f07cb1b0098","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2022,3,"moving",21,10,"e39cd0c7-67b0-4556-b1b6-cfe9232a9c05",NA,"GEE NOT COMPLETED","625be27f-6d8b-4715-b04b-4911da56a5cb","POST NOT COMPLETED","7406f5e8-cea7-419e-80e8-c8c8eef91958","METADATA NOT COMPLETED","69effb68-2674-4f7f-be70-78cc6e18136f","CLOSING NOT COMPLETED"
199,"9b67ead8-ed44-4d28-852f-df1a6794c38f","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2001,3,"moving",24,10,"5f3f8f6c-8160-48a1-8242-563cb3c81753",NA,"GEE NOT COMPLETED","847f22f2-433a-41ac-84e2-088f0f7d4630","POST NOT COMPLETED","7a28bc15-2baf-45f4-a997-22a183b21b9d","METADATA NOT COMPLETED","a1a01d4c-b0a3-4987-9720-660719236b97","CLOSING NOT COMPLETED"
200,"567838ff-90b7-4d6d-822e-52809e15f172","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2001,3,"moving",24,10,"0f671690-6996-45ea-9d1c-a991e372a948",NA,"GEE NOT COMPLETED","41716cfe-60d0-4f68-b946-2a31ddb5616e","POST NOT COMPLETED","5681580b-2a5f-4259-b6f2-861e722a3558","METADATA NOT COMPLETED","180db5a8-b1b0-4982-ba00-28a18f2883e6","CLOSING NOT COMPLETED"
201,"8858442e-b66f-440e-a361-4064266edc5e","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2001,3,"moving",24,10,"d0286445-f06c-4f08-8772-408c26c0b8f1",NA,"GEE NOT COMPLETED","98d6f153-0ce7-4eb6-9e75-1a29b465b3f9","POST NOT COMPLETED","931af704-0ebd-49f2-ad7f-8613ce1e6946","METADATA NOT COMPLETED","d24e5a4b-4179-4d84-97fd-cb6d72967c74","CLOSING NOT COMPLETED"
202,"85f13732-1a29-44e0-aced-049a025d0127","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2002,3,"moving",24,10,"2a3fc661-88a3-4d67-a63a-3005020b1df5",NA,"GEE NOT COMPLETED","12947a89-fdc1-48f1-a0c9-579bc880da26","POST NOT COMPLETED","6744cffb-f22f-480d-9dd3-5d47f80da51a","METADATA NOT COMPLETED","0266c40a-e139-4383-b5f9-9a209790d6bf","CLOSING NOT COMPLETED"
203,"08dc619e-62c2-4f22-a7dc-2a828fa2d276","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2002,3,"moving",24,10,"7d95e57f-690d-42a0-b75f-14dbbff452f4",NA,"GEE NOT COMPLETED","79e91102-7901-4b74-806a-7502b6a3b008","POST NOT COMPLETED","22d2c3bf-aa54-42b9-b686-089b1b10afc1","METADATA NOT COMPLETED","27af7046-955c-4212-99ca-91ce78b3c7ae","CLOSING NOT COMPLETED"
204,"d5f69efb-aea8-4b8f-8f07-4f025e45558b","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2002,3,"moving",24,10,"4e01c0e9-494d-4710-9142-6136e8a88da2",NA,"GEE NOT COMPLETED","d70300e8-5b90-4abf-a771-baf95abba3af","POST NOT COMPLETED","48420ab6-9b1f-4f20-b3d0-c6c3a9fa4df4","METADATA NOT COMPLETED","082f51f7-1227-42b1-995c-40e62a83be8e","CLOSING NOT COMPLETED"
205,"2b3e95d2-3278-45f4-b386-42e5591fbaf6","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2003,3,"moving",24,10,"16c5f219-14b1-4514-a11f-1159528da5c3",NA,"GEE NOT COMPLETED","5f30fc86-66dd-41b0-be85-ef7ce752a1e6","POST NOT COMPLETED","4f67cdc9-7b24-41ab-ac8c-e0280b596201","METADATA NOT COMPLETED","fdb2d87f-84dd-4543-9d4e-8ef5f2e90f10","CLOSING NOT COMPLETED"
206,"99e53612-14f0-408b-90c2-b9695667dd9e","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2003,3,"moving",24,10,"46a020e2-7564-4230-ab6d-4a109edf538d",NA,"GEE NOT COMPLETED","fc2f5763-0717-443b-8e51-c3a845e57462","POST NOT COMPLETED","e7eb6d2c-00b6-4127-b3dd-eba8a491cc51","METADATA NOT COMPLETED","0cf02c62-46b2-4829-a7cf-243c218c2f8d","CLOSING NOT COMPLETED"
207,"1896df4b-1e18-46f0-9326-aa721e5a5032","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2003,3,"moving",24,10,"65363833-4362-4bb1-b041-abb4dcd51461",NA,"GEE NOT COMPLETED","14d493bd-b441-4cb3-a652-9068dd18c2e2","POST NOT COMPLETED","6d1f87cc-f1b4-48e1-81a2-97070e18fd25","METADATA NOT COMPLETED","82ca9459-531f-4bb3-92dd-a04bce143ddb","CLOSING NOT COMPLETED"
208,"d83ea7d6-0164-4f98-87b0-2f6078bf5ba1","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2004,3,"moving",24,10,"255ce9b3-202d-4d47-8e5f-f98ce3ff0c63",NA,"GEE NOT COMPLETED","8309077c-3b4b-4040-98be-d70c957a160c","POST NOT COMPLETED","b4dbf42a-ebd9-4174-8630-dcee3724ab93","METADATA NOT COMPLETED","ebf261bb-aef9-4abb-9ac7-daed9c5f9276","CLOSING NOT COMPLETED"
209,"e45c661a-4f76-4b69-9d74-d87a4d0611ba","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2004,3,"moving",24,10,"1bf73c50-a667-4ee1-bcf5-bb20b4969b02",NA,"GEE NOT COMPLETED","d2477398-bed2-4d1d-8302-091bc36b0898","POST NOT COMPLETED","87e3e796-93b5-4830-b333-563eba64da5b","METADATA NOT COMPLETED","776c9862-ea01-44b9-a8bf-a09cd9d2a2b2","CLOSING NOT COMPLETED"
210,"1bbe7751-54c8-4f5f-82ec-f7b04d26e4d3","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2004,3,"moving",24,10,"ce8b982d-5d6a-473b-b625-2968e4187992",NA,"GEE NOT COMPLETED","4d99b790-9d57-49f4-bb55-0d3664df27fe","POST NOT COMPLETED","8b3d525d-bf86-495c-b657-cbd0fdc22659","METADATA NOT COMPLETED","b1b045b5-220f-4f52-afad-05476ea76c5e","CLOSING NOT COMPLETED"
211,"985a8b0a-084f-4f81-829d-f9c968c11e96","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2005,3,"moving",24,10,"6be20923-34b6-4d52-8e1b-5db53f4e1a82",NA,"GEE NOT COMPLETED","27a69e29-18e0-46f0-b953-0a3c6072c4bd","POST NOT COMPLETED","2603e07e-7bcc-4572-9bed-d090b3fb6204","METADATA NOT COMPLETED","10f70d6b-0b76-4536-a8d4-75fdaa439077","CLOSING NOT COMPLETED"
212,"dba8cc37-1372-4945-ab20-3a9a86266668","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2005,3,"moving",24,10,"e5010deb-af5d-4a4b-bbf0-cd7cda533bb2",NA,"GEE NOT COMPLETED","63fc9246-8e0c-4044-8f41-666baafb4cda","POST NOT COMPLETED","7c845f38-32af-4ca2-888a-fee80bd40818","METADATA NOT COMPLETED","33f6c420-a6cf-4228-97e8-2c1f2da2b160","CLOSING NOT COMPLETED"
213,"94e5b2f8-a523-4090-922d-0baef17d8545","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2005,3,"moving",24,10,"48b7aa36-a303-4390-ad9f-71127c636aee",NA,"GEE NOT COMPLETED","02efd4d0-22b5-44e1-b12e-bea8d23d4694","POST NOT COMPLETED","45968832-b383-4c61-8071-545cf697d5a2","METADATA NOT COMPLETED","37ba2472-4960-471d-ac9e-a59b0367f323","CLOSING NOT COMPLETED"
214,"40f9d2b4-22b3-4a35-96ff-990fae49bc27","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2006,3,"moving",24,10,"20dcb444-dbb3-427d-9af9-45d373f76888",NA,"GEE NOT COMPLETED","e1954505-3499-4979-a761-f1cdf1a1b5c2","POST NOT COMPLETED","bd4b4ed2-f351-4851-87c6-d1083fde4859","METADATA NOT COMPLETED","b9abd7f1-9d4c-49f4-93a7-a6e149fc82bc","CLOSING NOT COMPLETED"
215,"f1d3fe24-3daa-42d0-8a0a-5ce8cc9b21e2","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2006,3,"moving",24,10,"e2d10b6b-0ee9-42cd-bb5a-b1a85e420c60",NA,"GEE NOT COMPLETED","be3d083b-1a57-4d98-b828-588dbb7ed3ce","POST NOT COMPLETED","8de032dc-7e3f-4c53-b9d0-36a03ae8cef6","METADATA NOT COMPLETED","61bade66-0793-40e6-b19f-3cd514585883","CLOSING NOT COMPLETED"
216,"dca406ed-e135-4fde-aa8d-35bd36030378","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2006,3,"moving",24,10,"24afd6d2-1bf4-4b10-b4bd-a4c308d2e75d",NA,"GEE NOT COMPLETED","918fed0c-108c-42e1-a590-5d8e03932a66","POST NOT COMPLETED","36f136d7-a54f-41e3-8ee4-c7df7b669f44","METADATA NOT COMPLETED","e70a30ee-0373-4dbc-8bf6-9b7fa84ab230","CLOSING NOT COMPLETED"
217,"e40bc89b-6258-43ce-a8b1-f3caa1238fb8","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2007,3,"moving",24,10,"b02b5f70-bc72-40ae-b76a-26d260df43b5",NA,"GEE NOT COMPLETED","c3b8a1a5-7235-42ce-9676-49c1d18781b7","POST NOT COMPLETED","6f23f824-7145-4996-9b02-87be5b8bca6f","METADATA NOT COMPLETED","db6471fc-d8e7-4fd1-8743-7d1fded2de38","CLOSING NOT COMPLETED"
218,"7bbfcf3a-658f-4ce4-b991-ab64525d4821","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2007,3,"moving",24,10,"c795863d-6daa-4065-ba9e-972df2fd7670",NA,"GEE NOT COMPLETED","f074aa93-30d8-4e5b-b723-fc119f1ffe8e","POST NOT COMPLETED","24ced71b-e2ab-4b30-915c-aa9bf51f8893","METADATA NOT COMPLETED","7bed395c-9dec-45f0-8495-525ba07ec682","CLOSING NOT COMPLETED"
219,"b0efe64a-d13b-49fb-ba4a-141ff7cb24f9","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2007,3,"moving",24,10,"440fc075-6c95-43c4-877a-3a5d24161463",NA,"GEE NOT COMPLETED","2a23d952-9d33-4f91-b7eb-00fac00894e2","POST NOT COMPLETED","927bea4a-08d6-4387-90a9-71cd3b5936f3","METADATA NOT COMPLETED","ce3ddc2f-0235-4750-9fd8-4b73f34cfe1e","CLOSING NOT COMPLETED"
220,"7000072e-7cf7-4897-ba34-6e78fd378832","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2008,3,"moving",24,10,"6247fe62-df86-423a-a4aa-f1cdc8f84f2a",NA,"GEE NOT COMPLETED","7990ebb7-7e31-43bb-b8ac-29708b387347","POST NOT COMPLETED","4bfc2ccb-aa17-4a53-ac1b-6616195b7db9","METADATA NOT COMPLETED","a60c9a1d-9a07-41b0-b703-99e8544c03c1","CLOSING NOT COMPLETED"
221,"54a8e4ad-fe52-4894-be22-8a8fa4d637c0","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2008,3,"moving",24,10,"5b715a37-70b6-41ea-9b87-09d120df3a38",NA,"GEE NOT COMPLETED","c09a378f-db86-4da0-9266-ebcda1ac2148","POST NOT COMPLETED","5b82d8b9-2088-4beb-a2ae-9dbd3f3c0c82","METADATA NOT COMPLETED","55641727-0120-4e5e-8357-e64d5d83affa","CLOSING NOT COMPLETED"
222,"a4f3e4cb-9b04-4967-9e03-b266ca943623","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2008,3,"moving",24,10,"6e57ec4f-a8cd-4845-b0d4-97ec7c9c67f1",NA,"GEE NOT COMPLETED","c39fee29-7d8a-4a7a-be50-4bada8e6a488","POST NOT COMPLETED","f7c36e53-2070-4767-8c33-4c0c78c51c4d","METADATA NOT COMPLETED","24002cb9-52ae-4f02-8eea-07724d21240f","CLOSING NOT COMPLETED"
223,"6268f14f-0be5-44bf-be15-675343f2650e","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2009,3,"moving",24,10,"88960e05-abbf-4e30-a75c-c4a90ed439cc",NA,"GEE NOT COMPLETED","503cec15-a2cd-4b1f-b422-88aa0bf7ef1f","POST NOT COMPLETED","aaf4b79c-364d-4068-8a03-dca7cd114db7","METADATA NOT COMPLETED","29e6be97-a99b-471e-bbf7-fd510c1d1307","CLOSING NOT COMPLETED"
224,"9533ca23-f98a-4b06-b68c-7a012f9105be","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2009,3,"moving",24,10,"f1a043ed-253f-46bf-93a9-f79d039f021c",NA,"GEE NOT COMPLETED","b550ef83-9b61-4be7-a8fa-a5d1309859d1","POST NOT COMPLETED","d04bbdff-f39a-4f1e-bc7a-3a864ff67e8a","METADATA NOT COMPLETED","ae853287-7119-4cf8-b56d-665df0fb9813","CLOSING NOT COMPLETED"
225,"9562dcce-8da7-49ea-9000-08088bd55549","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2009,3,"moving",24,10,"80b82ee1-5b39-4f94-bc83-70022a8b8645",NA,"GEE NOT COMPLETED","840d6754-6418-4010-bcd2-30358e47c502","POST NOT COMPLETED","52c510e6-6676-42bf-8ee7-037dca2ca800","METADATA NOT COMPLETED","f925c102-225c-4a8a-9865-4440d4f7e3be","CLOSING NOT COMPLETED"
226,"203b483e-cba1-4090-b285-11eaa7a8491f","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2010,3,"moving",24,10,"f5f3bc9c-7dc3-4d2e-98dd-710fb616c6f7",NA,"GEE NOT COMPLETED","50e111d9-cfcc-4bd9-a859-5ff10426690e","POST NOT COMPLETED","888ed1ba-8d02-4588-bd20-9966e5e0ee07","METADATA NOT COMPLETED","d356ce1a-1a1f-4b1c-8f81-204209aacfa6","CLOSING NOT COMPLETED"
227,"85054bf1-049c-4b7c-8033-984f26b873d6","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2010,3,"moving",24,10,"f974d57f-8254-4696-bd03-0a133d10c2a7",NA,"GEE NOT COMPLETED","382d1f6c-2639-4d72-8485-ea1ff87c8c59","POST NOT COMPLETED","f22d7434-3e60-4bca-9e06-2f6b0435ed98","METADATA NOT COMPLETED","5e90747a-28ce-49d9-8580-f0447d6d8929","CLOSING NOT COMPLETED"
228,"4af852ab-8b64-448b-9b75-45d9a9abdfc8","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2010,3,"moving",24,10,"30cada30-c535-4278-9ed7-da642cf2de9a",NA,"GEE NOT COMPLETED","dba3b6f2-ab53-4c11-a387-96e041e69b8d","POST NOT COMPLETED","9cc0fc70-e2a0-46c4-8896-42a86ee052fd","METADATA NOT COMPLETED","85be028e-9ce8-446b-a465-94e9861aeddd","CLOSING NOT COMPLETED"
229,"ab3c2367-0cfd-4e04-9148-677024d2f284","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2011,3,"moving",24,10,"198cafc3-7f3f-4c39-a0ff-b6fa91ee7ad1",NA,"GEE NOT COMPLETED","71f1625b-de6a-4baa-a02b-c5d3a2319886","POST NOT COMPLETED","8cc5e8d7-cce5-45e4-b610-09e9452d9f68","METADATA NOT COMPLETED","daa33d64-84b9-4ce3-bebb-58ab484fcdcb","CLOSING NOT COMPLETED"
230,"197e6d38-7f8e-4ff7-9ba2-c4876c40d87e","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2011,3,"moving",24,10,"6cbefec7-7cd6-41ff-9cde-de8df969b08c",NA,"GEE NOT COMPLETED","c3889b0d-709a-4054-a902-8122dd08d2b6","POST NOT COMPLETED","c788293f-7439-4744-8f77-1f1b4c4ee81f","METADATA NOT COMPLETED","20ff1d52-6c36-4215-accf-d7ded616bb16","CLOSING NOT COMPLETED"
